,AVG-W2V_aimed_sentence,AVG-W2V_aimed_field,AVG-W2V_similarity,stud_field,stud_sentence,IDStud,IDClass,Category,Accuracy_score,Code,Fieldname
1627,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5728505253791809,4,more fish and thus a source of income,4I2O3G2,3G2,Metro,5,g,4
1628,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7528786063194275,4,there are more fish such as bass and pike,4I3O3VA,3VA,Metro,5,g,4
1629,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,4,more fish,5I1OH3B,H3B,Metro,5,g,4
1630,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6525337100028992,4,come fishing off,8I1FA3,A3,Metro,5,g,4
1631,More plankton and marine fauna,Field3_en,0.6381370425224304,4,Now 400x more marine life,8I3FG3,G3,Metro,5,g,4
1632,More plankton and marine fauna,Field3_en,0.696498453617096,4,more marine life,8I5F3TT1,3TT1,Metro,0,c,4
1633,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6085442900657654,4,More and more fish are attracted,8I5FH3C,H3C,Metro,5,g,4
1634,Waste need not be processed in some way,Field1_en,0.6376940011978149,4,they want even a drop,8I6FH3E,H3E,Metro,0,c,4
1635,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.8084460496902466,4,plankton attracts other fish such as mackerel and perch on,10I4F3G2,3G2,Metro,5,g,4
1636,More plankton and marine fauna,Field3_en,0.696498453617096,4,more marine life,11I4FH3C,H3C,Metro,5,g,4
1637,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6486631631851196,4,So is also more fish,11I5F3A1,3A1,Metro,5,g,4
1638,Waste need not be processed in some way,Field1_en,0.7672507166862488,4,they do not need to process something or put rubbish heap,11I5FH3A,H3A,Metro,2,g,4
1639,Waste need not be processed in some way,Field1_en,0.6768472790718079,4,there will be more fish,11I6FV3D,V3D,Metro,5,g,4
1640,Waste need not be processed in some way,Field1_en,0.40527504682540894,4,more food,13I5FHC3,HC3,Metro,0,c,4
1641,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6497061252593994,4,more species of fish on the east coast of America,14I3F3A1,3A1,Metro,5,g,4
1642,More plankton and marine fauna,Field3_en,0.5782296657562256,4,better habitat for animals,14I5F3TT1,3TT1,Metro,0,c,4
1643,Waste need not be processed in some way,Field1_en,0.5387811660766602,4,nerves do not span,15I3FA3,A3,Metro,0,c,4
1644,More plankton and marine fauna,Field3_en,0.8549861907958984,4,more plankton and sea creatures,16I1F3G2,3G2,Metro,4,g,4
1645,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5844441056251526,4,Come back fish and plants,17I1F3VA,3VA,Metro,5,g,4
1646,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6175697445869446,4,Is there now more fish,17I2FH3D,H3D,Metro,5,g,4
1647,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6590601801872253,4,many returning fish,17I6F2VB,2VB,Metro,5,g,4
1648,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7056386470794678,4,More and more fish swim,17I6FH3C,H3C,Metro,5,g,4
1649,More plankton and marine fauna,Field3_en,0.8760541677474976,4,more fish and marine life attracted (by plankton),17I6FV3D,V3D,Metro,5,g,4
1650,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.37747377157211304,4,new water life,20I2F3VA,3VA,Metro,0,c,4
1651,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7971296310424805,4,larger fish such as sea bass found,20I2FV3D,V3D,Metro,5,g,4
1652,Waste need not be processed in some way,Field1_en,0.5847037434577942,4,there are lots of marine life to go,20I3F2VB,2VB,Metro,0,c,4
1653,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7285934686660767,4,Larger fishing,20I5F3AB,3AB,Metro,0,c,4
1654,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,4,more fish,20I5FH3E,H3E,Metro,5,g,4
1655,More plankton and marine fauna,Field3_en,0.5126875638961792,4,more sandbanks,20I6FH3D,H3D,Metro,0,c,4
1656,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6942082047462463,4,"Many animals along US coast, construction, mackerel",23I2FH3C,H3C,Metro,0,c,4
1657,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6535938382148743,4,Will there be more perch and other fish,26I2FH3D,H3D,Metro,5,g,4
1658,More plankton and marine fauna,Field3_en,0.6497762203216553,4,Much more plankton by materials wagons,26I3FG3,G3,Metro,4,g,4
1659,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,4,more fish,29I1F3AB,3AB,Metro,5,g,4
1660,Waste need not be processed in some way,Field1_en,0.5891801118850708,4,this is only for the fish,2I6F3A1,3A1,Metro,0,c,4
1661,More plankton and marine fauna,Field3_en,0.7332116961479187,4,Four times as many fauna and plankton in the area,3I2O3A3,3A3,Metro,4,g,4
1662,More plankton and marine fauna,Field3_en,0.48094820976257324,4,more larger animals,5I1OH3C,H3C,Metro,0,c,4
1663,Waste need not be processed in some way,Field1_en,0.5855895280838013,4,Life there are more animals,5I3OG3,G3,Metro,0,c,4
1664,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6584445238113403,4,more fish in that place,5I3OV3D,V3D,Metro,5,g,4
1665,More plankton and marine fauna,Field3_en,0.6922720670700073,4,there are more species of marine life in the water,5I5F3A3,3A3,Metro,5,g,4
1666,More plankton and marine fauna,Field3_en,0.61604905128479,4,More habitat for animals,5I6FH3D,H3D,Metro,0,c,4
1667,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6815889477729797,4,there were more fish,5I6OH3E,H3E,Metro,5,g,4
1668,More plankton and marine fauna,Field3_en,0.9716812372207642,4,more plankton and marine fauna and more fish,7I5F3VA,3VA,Metro,4,g,4
1669,Waste need not be processed in some way,Field1_en,0.4816349744796753,4,More living space for animals,8I2O3AB,3AB,Metro,5,g,4
1670,Waste need not be processed in some way,Field1_en,0.40729671716690063,4,more place in New York,8I3F2VB,2VB,Metro,0,c,4
1671,More plankton and marine fauna,Field3_en,0.7361036539077759,4,there are more marine species,8I5F3A1,3A1,Metro,0,c,4
1672,More plankton and marine fauna,Field3_en,0.8450731635093689,4,plankton and marine fauna in Atlantic doubled to 4x,9I3F3A3,3A3,Metro,4,g,4
1673,Can help bring back old memories,Field3_en,0.45663270354270935,4,Is this useful for people with Alzheimer's,17I2FH3D,H3D,Muziek,0,c,4
1674,Higher scores on IQ tests,Field4_en,0.7301380634307861,4,higher IQ,26I1FV3D,V3D,Muziek,3c,g,4
1675,Can help bring back old memories,Field3_en,0.42860355973243713,4,helps' t people with amnesia,8I1FA3,A3,Muziek,0,c,4
1676,Higher scores on IQ tests,Field4_en,0.8817349672317505,4,Higher IQ Scores,8I3FG3,G3,Muziek,3c,g,4
1677,Can help bring back old memories,Field3_en,0.5201542377471924,4,better things to remember,9I3F3A3,3A3,Muziek,0,c,4
1678,learn to read and play music,Field1_en,0.5900861024856567,4,can pick people with Alzheimer's remembrances with music,10I4F3G2,3G2,Muziek,0,c,4
1679,Can help bring back old memories,Field3_en,0.5164750218391418,4,you remember more,11I1F3G2,3G2,Muziek,0,c,4
1680,Can help bring back old memories,Field3_en,0.8348035216331482,4,it can help retrieve memories,11I2F3TT1,3TT1,Muziek,3b,g,4
1681,learn to read and play music,Field1_en,0.4153348207473755,4,you better spatial thinking,11I2FH3B,H3B,Muziek,0,c,4
1682,Can help bring back old memories,Field3_en,0.597366988658905,4,they can reminisce with songs,11I4FH3C,H3C,Muziek,0,c,4
1683,Can help bring back old memories,Field3_en,0.6216478943824768,4,Can people with Alzheimer remember certain things again,11I5FG3,G3,Muziek,3b,g,4
1684,Higher scores on IQ tests,Field4_en,0.7111946940422058,4,higher average IQ,11I6F2VB,2VB,Muziek,3c,g,4
1685,Can help bring back old memories,Field3_en,0.7343871593475342,4,You better get your back memories,15I3F3A3,3A3,Muziek,3b,g,4
1686,Can help bring back old memories,Field3_en,0.6705928444862366,4,memories or events to do,15I3FA3,A3,Muziek,3b,g,4
1687,Can help bring back old memories,Field3_en,0.5043787956237793,4,herr inner your things quickly linked to a tune,16I1F3G2,3G2,Muziek,0,c,4
1688,learn to read and play music,Field1_en,0.43083426356315613,4,Musicians are creative,17I1F3GA1,3GA1,Muziek,0,c,4
1689,Can help bring back old memories,Field3_en,0.4267599880695343,4,reminisce,17I3F3AB,3AB,Muziek,3b,g,4
1690,learn to read and play music,Field1_en,0.45561355352401733,4,learn faster / easier,17I6F2VB,2VB,Muziek,0,c,4
1691,Higher scores on IQ tests,Field4_en,0.646456778049469,4,Get a high IQ,18I4F3GA1,3GA1,Muziek,3c,g,4
1692,Can help bring back old memories,Field3_en,0.7695019245147705,4,Get more on Memories,19I5F3AB,3AB,Muziek,3b,g,4
1693,Can help bring back old memories,Field3_en,0.517257034778595,4,You will be reminded by music at an event in past,1I4O3GA1,3GA1,Muziek,0,c,4
1694,Higher scores on IQ tests,Field4_en,0.611111581325531,4,you get a higher IQ (eg in fractures),20I1FA3A,A3A,Muziek,3c,g,4
1695,learn to read and play music,Field1_en,0.45933157205581665,4,Pati Alzheimer \ 'ebnten remember it tracks,20I2FV3D,V3D,Muziek,0,c,4
1696,Can help bring back old memories,Field3_en,0.6259727478027344,4,it helps to remember when things,20I4O3A1,3A1,Muziek,0,c,4
1697,Higher scores on IQ tests,Field4_en,0.7963219285011292,4,Children often score higher on IQ tests that play music,23I2FH3B,H3B,Muziek,3c,g,4
1698,learn to read and play music,Field1_en,0.5204344987869263,4,you know things again,25I5F3A1,3A1,Muziek,0,c,4
1699,Can help bring back old memories,Field3_en,0.670427680015564,4,Gaining memories. Helps pati \ 'ebnten with Alzheimer's,27I6F3G2,3G2,Muziek,3b,g,4
1700,Can help bring back old memories,Field3_en,0.5955826640129089,4,Can be helped to Alzheim,29I1F3AB,3AB,Muziek,0,c,4
1701,Can help bring back old memories,Field3_en,0.6571160554885864,4,The memories may recall in Alzheimer pati \ 'ebnten,2I6FH3B,H3B,Muziek,0,c,4
1702,Improving mathematics vaardigheiten,Field2_en,0.7035084366798401,4,improving hypocantous,3I2O3A3,3A3,Muziek,0,c,4
1703,Can help bring back old memories,Field3_en,0.6935299038887024,4,people can altsheimer music of the past often saving memories and events here,5I1OH3B,H3B,Muziek,3b,g,4
1704,learn to read and play music,Field1_en,0.6039654016494751,4,if you have Alzheimer's you songs you learned yet recognize,5I3OV3D,V3D,Muziek,3b,g,4
1705,Can help bring back old memories,Field3_en,0.7165182828903198,4,People with Alzheimer's can some things saving memories when you hear the music,8I2FV3D,V3D,Muziek,3b,g,4
1706,Can help bring back old memories,Field3_en,0.6134697794914246,4,"Remembrances of can be used to get, even if that person has Alzheimer's",8I2O3AB,3AB,Muziek,3b,g,4
1707,learn to read and play music,Field1_en,0.6571006178855896,4,"Children 12 years of playing music, perform better.",11I4FA3,A3,Muziek,3c,g,4
1708,Higher scores on IQ tests,Field4_en,0.30088433623313904,4,Word used for Alzheimer's patients,11I6FH3E,H3E,Muziek,0,c,4
1709,Can help bring back old memories,Field3_en,0.5521985292434692,4,Remember people with Alzheimer's are better things,14I4F3G2,3G2,Muziek,0,c,4
1710,Can help bring back old memories,Field3_en,0.7281855344772339,4,There memories can be retrieved,14I5F3AB,3AB,Muziek,3b,g,4
1711,learn to read and play music,Field1_en,0.0,4,bettere hand-eye koordinatie,14I5F3TT1,3TT1,Muziek,0,c,4
1712,Higher scores on IQ tests,Field4_en,0.4961603283882141,4,Good for your IQ,17I1F3VA,3VA,Muziek,3c,g,4
1713,learn to read and play music,Field1_en,0.6473007202148438,4,you can remember things through music,17I5FH3E,H3E,Muziek,3b,g,4
1714,Can help bring back old memories,Field3_en,0.48946261405944824,4,Remember more,17I6FH3C,H3C,Muziek,0,c,4
1715,Can help bring back old memories,Field3_en,0.43687257170677185,4,it is used for alzheimer,20I2F3VA,3VA,Muziek,0,c,4
1716,Can help bring back old memories,Field3_en,0.5220344066619873,4,you remember things,20I3F2VB,2VB,Muziek,0,c,4
1717,Can help bring back old memories,Field3_en,0.6332516074180603,4,Old songs brnegne memories,32I3FH3E,H3E,Muziek,0,c,4
1718,Higher scores on IQ tests,Field4_en,0.538638710975647,4,Do you have if you start young at a young age have a higher IQ,5I3OG3,G3,Muziek,3c,g,4
1719,Can help bring back old memories,Field3_en,0.49412843585014343,4,you can concentrate better,5I5F3A3,3A3,Muziek,0,c,4
1720,learn to read and play music,Field1_en,0.7140384912490845,4,You can read music notes,8I1FH3B,H3B,Muziek,0,c,4
1721,learn to read and play music,Field1_en,0.5606212615966797,4,more songs even know if you have Alzheimer's,8I3F2VB,2VB,Muziek,0,c,4
1722,Higher scores on IQ tests,Field4_en,0.9535204768180847,4,score higher on IQ tests,8I5F3TT1,3TT1,Muziek,3c,g,4
1723,Can help bring back old memories,Field3_en,0.3475955128669739,4,More connections between brains,8I5FH3C,H3C,Muziek,0,c,4
1724,Ships make long trip around African continent,Field2_en,0.5630835890769958,4,distance to Africa is much less,12I4FHC3,HC3,Suez,0,c,4
1725,No natural connection Western Indian Ocean,Field1_en,0.36999616026878357,4,There is more money,13I5FHC3,HC3,Suez,0,c,4
1726,Suez canal dug,Field4_en,0.7490030527114868,4,built the Suez canal,11I4FA3,A3,Suez,4,g,4
1727,No natural connection Western Indian Ocean,Field1_en,0.6216204762458801,4,Shorter distance Indian and Atlantic Oceans,20I3FH3C,H3C,Suez,0,c,4
1728,Ships make long trip around African continent,Field2_en,0.5332822799682617,4,in 1869 the way opened for ships,20I6FH3D,H3D,Suez,0,c,4
1729,Ships make long trip around African continent,Field2_en,0.3487555980682373,4,was so ready,8I5FH3C,H3C,Suez,0,c,4
1730,Shorter waterway needed,Field3_en,0.5013261437416077,4,the distance between Jeddah and Port of Rotterdam was shortened 40%,9I1FHC3,HC3,Suez,5,g,4
1731,Ships make long trip around African continent,Field2_en,0.5775653719902039,4,a channel was constructed so that ships can sail faster from A to B,11I3F3GA1,3GA1,Suez,4,g,4
1732,Shorter waterway needed,Field3_en,0.5797592997550964,4,shorter distances,1I4O3GA1,3GA1,Suez,0,c,4
1733,Ships make long trip around African continent,Field2_en,0.40374863147735596,4,it was opened for shipping industry,20I1FA3A,A3A,Suez,0,c,4
1734,Ships make long trip around African continent,Field2_en,0.4721029996871948,4,"It is now only 6,000 miles from Jeddah to R'dam instead of 11,000 miles",29I1F3AB,3AB,Suez,5,g,4
1735,Shorter waterway needed,Field3_en,0.5765362977981567,4,there was a shorter route to get to the other side,4I2O3G2,3G2,Suez,0,c,4
1736,Shorter waterway needed,Field3_en,0.4607912600040436,4,"the rout Rdam indie 40% less than the 10,471 mile long old road",8I6FH3E,H3E,Suez,0,c,4
1737,Suez canal dug,Field4_en,0.782081663608551,4,excavation of the Suez canal,11I2F3TT1,3TT1,Suez,4,g,4
1738,Suez canal dug,Field4_en,0.604740560054779,4,It was dug sueskanaal,14I5F3AB,3AB,Suez,4,g,4
1739,Suez canal dug,Field4_en,0.6885175108909607,4,Construction of the Suez Canal,17I3F3AB,3AB,Suez,4,g,4
1740,Suez canal dug,Field4_en,0.7329812049865723,4,Do they dug the Suez Canal and connect down,17I6FV3D,V3D,Suez,4,g,4
1741,Ships make long trip around African continent,Field2_en,0.5450713038444519,4,"Thus, you can sail into and through the very route shortened",20I6FG3,G3,Suez,5,g,4
1742,Suez canal dug,Field4_en,0.9274733066558838,4,Suez canal was dug,26I2FH3D,H3D,Suez,4,g,4
1743,Suez canal dug,Field4_en,0.5912492871284485,4,Trade Road by Suez canal,26I3FG3,G3,Suez,4,g,4
1744,Ships make long trip around African continent,Field2_en,0.681206226348877,4,Now boats do not have to sail around Africa,3I2O3A3,3A3,Suez,0,c,4
1745,Ships make long trip around African continent,Field2_en,0.327225923538208,4,In 1969 off,8I3FG3,G3,Suez,0,c,4
1746,Suez canal dug,Field4_en,0.8740745782852173,4,canal digging in Saudi Arabia \ 'eb,11I1F3G2,3G2,Suez,0,c,4
1747,Suez canal dug,Field4_en,0.5423691868782043,4,there is a channel dug by the desert wast,11I2FH3B,H3B,Suez,4,g,4
1748,Suez canal dug,Field4_en,0.41450339555740356,4,water laid off,11I3FHC3,HC3,Suez,0,c,4
1749,Ships make long trip around African continent,Field2_en,0.3346707224845886,4,You quickly at jeddah / Rotterdam,11I4FH3C,H3C,Suez,0,c,4
1750,Shorter waterway needed,Field3_en,0.4141254425048828,4,was sailing faster,11I5F3A1,3A1,Suez,0,c,4
1751,Suez canal dug,Field4_en,0.6874997019767761,4,channel dug,11I6F2VB,2VB,Suez,4,g,4
1752,Suez canal dug,Field4_en,0.6040199995040894,4,berthing Suez canal,14I3F3A1,3A1,Suez,4,g,4
1753,Suez canal dug,Field4_en,1.0000001192092896,4,dug Suez canal,14I3FA3A,A3A,Suez,4,g,4
1754,Ships make long trip around African continent,Field2_en,0.5950765013694763,4,Did people not around Africa along,14I4F3G2,3G2,Suez,0,c,4
1755,Shorter waterway needed,Field3_en,0.26350313425064087,4,less expense,14I5F3TT1,3TT1,Suez,0,c,4
1756,No natural connection Western Indian Ocean,Field1_en,0.786253809928894,4,channel connection between the Mediterranean and the Indian ocean,15I3F3A3,3A3,Suez,0,c,4
